marka,seri,model,yıl,km,vites,yakıt,kasa_tipi,motor_hacmi,motor_gücü,çekiş,fiyat
Volkswagen,Passat,1.6 FSi Comfortline,2005,213050,Düz,Benzin,Sedan,1598,115,Önden Çekiş,350000
Volkswagen,Golf,1.6 Midline,2008,242000,Yarı Otomatik,LPG & Benzin,Hatchback/5,1595,102,Önden Çekiş,355000
Volkswagen,Jetta,1.6 TDi Trendline,2011,215000,Düz,Dizel,Sedan,1598,105,Önden Çekiş,350000
Volkswagen,Golf,1.4 TSi Trendline,2010,192000,Yarı Otomatik,LPG & Benzin,Hatchback/5,1390,122,Önden Çekiş,375999
Volkswagen,Jetta,1.4 TSi Exclusive,2011,188000,Düz,Benzin,Sedan,1390,122,Önden Çekiş,360000
Volkswagen,Jetta,1.6 TDi Highline,2011,327000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,355000
Volkswagen,Passat,1.5 TSi Impression,2021,44000,Yarı Otomatik,Benzin,Sedan,1498,150,Önden Çekiş,985000
Volkswagen,Passat,1.8 T Exclusive,2004,293000,Otomatik,LPG & Benzin,Sedan,1781,150,Önden Çekiş,279000
Volkswagen,Polo,1.4 TDi Comfortline,2004,266000,Düz,Dizel,Hatchback/5,1422,75,Önden Çekiş,235600
Volkswagen,Golf,1.6 D CL,1984,280000,Düz,Dizel,Hatchback/3,1588,54,Önden Çekiş,85000
Volkswagen,Polo,1.6,2000,271500,Düz,LPG & Benzin,Hatchback/5,1598,75,Önden Çekiş,167000
Volkswagen,Passat,1.8 TSi Comfortline,2009,281000,Otomatik,LPG & Benzin,Sedan,1798,160,Önden Çekiş,375000
Volkswagen,Polo,1.4 Trendline,2000,235000,Düz,LPG & Benzin,Hatchback/5,1390,75,Önden Çekiş,183000
Volkswagen,Jetta,1.6 TDi Comfortline,2011,244000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,390000
Volkswagen,Golf,1.4 TSi GT,2007,271000,Düz,LPG & Benzin,Hatchback/5,1390,170,Önden Çekiş,355000
Volkswagen,Bora,1.6 Pacific,2004,180300,Düz,LPG & Benzin,Sedan,1595,105,Önden Çekiş,250000
Volkswagen,Jetta,1.6 TDi Trendline,2012,175000,Düz,Dizel,Sedan,1598,105,Önden Çekiş,400000
Volkswagen,Polo,1.6,1999,215000,Düz,LPG & Benzin,Hatchback/5,1598,75,Önden Çekiş,170000
Volkswagen,Golf,1.6 Trendline,2012,140000,Düz,LPG & Benzin,Hatchback/5,1595,102,Önden Çekiş,420000
Volkswagen,Passat,2.0 Comfortline,2003,390000,Düz,LPG & Benzin,Sedan,1984,130,Önden Çekiş,210000
Volkswagen,Polo,1.4 TDi Trendline,2006,307000,Düz,Dizel,Hatchback/5,1422,70,Önden Çekiş,178000
Volkswagen,Golf,1.6 Trendline,2012,205000,Düz,LPG & Benzin,Hatchback/5,1595,102,Önden Çekiş,376000
Volkswagen,Golf,1.6 Trendline,2012,140000,Düz,LPG & Benzin,Hatchback/5,1595,102,Önden Çekiş,420000
Volkswagen,Polo,1.4 Trendline,2000,176000,Düz,LPG & Benzin,Hatchback/5,1390,100,Önden Çekiş,200000
Volkswagen,Golf,1.6 TDi Highline,2011,230000,Düz,Dizel,Hatchback/5,1598,105,Önden Çekiş,425000
Volkswagen,Golf,1.2 TSi Midline Plus,2013,170000,Yarı Otomatik,Benzin,Hatchback/5,1197,105,Önden Çekiş,447500
Volkswagen,Passat,1.6 TDi BlueMotion Highline,2011,264000,Düz,Dizel,Station wagon,1598,105,Önden Çekiş,465000
Volkswagen,Jetta,1.6 Comfortline,2010,133000,Düz,LPG & Benzin,Sedan,1595,102,Önden Çekiş,404000
Volkswagen,Jetta,1.2 TSi Trendline,2011,172000,Düz,Benzin,Sedan,1197,105,Önden Çekiş,450000
Volkswagen,Polo,1.4 TDi Comfortline,2016,132000,Yarı Otomatik,Dizel,Hatchback/5,1422,90,Önden Çekiş,452000
Volkswagen,Jetta,1.2 TSi Trendline,2015,164000,Düz,Benzin,Sedan,1197,105,Önden Çekiş,455000
Volkswagen,Polo,1.2 TDi Trendline,2012,260000,Düz,Dizel,Hatchback/5,1199,75,Önden Çekiş,285000
Volkswagen,Golf,1.2 TSi Midline Plus,2014,108000,Düz,Benzin,Hatchback/5,1197,105,Önden Çekiş,500000
Volkswagen,Passat,1.6 Trendline,2010,188000,Düz,LPG & Benzin,Sedan,1595,102,Önden Çekiş,490000
Volkswagen,Jetta,1.2 TSi BlueMotion Trendline,2015,129000,Yarı Otomatik,Benzin,Sedan,1197,105,Önden Çekiş,475000
Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2014,182000,Düz,Dizel,Hatchback/5,1598,105,Önden Çekiş,485000
Volkswagen,Jetta,1.4 TSi Comfortline,2013,155000,Yarı Otomatik,Benzin,Sedan,1390,122,Önden Çekiş,510000
Volkswagen,Passat,2.0 TDi BlueMotion Comfortline,2012,198700,Yarı Otomatik,Dizel,Sedan,1968,140,Önden Çekiş,515000
Volkswagen,Bora,1.9 TDi Comfortline Variant,2006,400000,Düz,Dizel,Station wagon,1896,130,Önden Çekiş,170000
Volkswagen,Golf,1.6 Midline,2008,257000,Yarı Otomatik,LPG & Benzin,Hatchback/5,1595,102,Önden Çekiş,342000
Volkswagen,Jetta,1.6 TDi Trendline,2015,58500,Düz,Dizel,Sedan,1598,105,Önden Çekiş,538000
Volkswagen,Jetta,1.6 TDi Trendline,2014,140000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,535000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013,216000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,530000
Volkswagen,Jetta,1.6 TDi Comfortline,2015,170000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,518000
Volkswagen,Bora,1.6 Comfortline,2000,285000,Otomatik,LPG & Benzin,Sedan,1595,101,Önden Çekiş,223750
Volkswagen,Jetta,1.6 TDi Trendline,2015,82000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,570900
Volkswagen,Polo,1.0 Comfortline,2018,42000,Yarı Otomatik,Benzin,Hatchback/5,999,95,Önden Çekiş,580000
Volkswagen,Polo,1.6 TDi Comfortline,2018,30000,Düz,Dizel,Hatchback/5,1598,95,Önden Çekiş,598000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2012,87000,Düz,Dizel,Sedan,1598,105,Önden Çekiş,650000
Volkswagen,Polo,1.0 Comfortline,2018,70900,Yarı Otomatik,Benzin,Hatchback/5,999,95,Önden Çekiş,610000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013,179000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,598000
Volkswagen,Jetta,1.6 TDi Comfortline,2015,135000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,605000
Volkswagen,Polo,1.6,1997,166500,Düz,LPG & Benzin,Hatchback/3,1598,75,Önden Çekiş,132500
Volkswagen,Scirocco,1.4 TSi Sportline,2016,97000,Yarı Otomatik,Benzin,Coupe,1395,150,Önden Çekiş,660000
Volkswagen,Jetta,1.6 TDi Comfortline,2014,216000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,525000
Volkswagen,Passat,1.4 TSi BlueMotion Trendline,2016,49300,Düz,Benzin,Sedan,1395,125,Önden Çekiş,735000
Volkswagen,Passat,1.4 TSi BlueMotion Trendline,2015,95500,Düz,Benzin,Sedan,1395,125,Önden Çekiş,741000
Volkswagen,Polo,1.2 TSi Comfortline,2014,65000,Yarı Otomatik,Benzin,Hatchback/5,1197,90,Önden Çekiş,438000
Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2013,193000,Yarı Otomatik,Dizel,Hatchback/5,1598,105,Önden Çekiş,488500
Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,2017,73200,Yarı Otomatik,Benzin,Sedan,1395,125,Önden Çekiş,835000
Volkswagen,Passat,1.6 TDi BlueMotion Impression,2017,79800,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,800000
Volkswagen,Polo,1.6 TDi Comfortline,2012,226000,Düz,Dizel,Hatchback/5,1598,90,Önden Çekiş,269900
Volkswagen,Golf,1.6 Trendline,2001,390000,Düz,LPG & Benzin,Hatchback/3,1595,105,Önden Çekiş,205000
Volkswagen,Jetta,1.6 TDi Comfortline,2013,320000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,410000
Volkswagen,Passat,1.6 Comfortline,2004,217000,Düz,LPG & Benzin,Sedan,1595,102,Önden Çekiş,288500
Volkswagen,Passat,1.6 TDi BlueMotion Highline,2016,200700,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,1050000
Volkswagen,Polo,1.6 Classic,1998,303000,Düz,LPG & Benzin,Sedan,1595,100,Önden Çekiş,122500
Volkswagen,Bora,1.6 Pacific,2005,230000,Düz,LPG & Benzin,Sedan,1595,105,Önden Çekiş,225000
Volkswagen,Polo,1.2 TSi Comfortline,2014,137500,Yarı Otomatik,Benzin,Hatchback/5,1197,90,Önden Çekiş,420000
Volkswagen,Golf,1.6 TDi Trendline,2011,201000,Düz,Dizel,Hatchback/5,1598,105,Önden Çekiş,385000
Volkswagen,Bora,1.6 Comfortline,2001,370000,Düz,LPG & Benzin,Sedan,1595,105,Önden Çekiş,192500
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2017,91000,Düz,Dizel,Sedan,1598,120,Önden Çekiş,835000
Volkswagen,Passat Variant,1.6 TDi BlueMotion Comfortline,2012,223000,Düz,Dizel,Station wagon,1598,105,Önden Çekiş,515000
Volkswagen,Jetta,1.6 Midline,2007,250000,Otomatik,LPG & Benzin,Sedan,1595,102,Önden Çekiş,284000
Volkswagen,Polo,1.0 Impression,2022,5000,Düz,Benzin,Hatchback/5,999,80,Önden Çekiş,598000
Volkswagen,Passat,1.6 FSi Comfortline,2006,300000,Düz,Benzin,Sedan,1598,115,Önden Çekiş,335000
Volkswagen,Polo,1.4 Comfortline,2011,130000,Düz,Benzin,Hatchback/5,1390,85,Önden Çekiş,400000
Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2014,245000,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,450000
Volkswagen,Golf,1.6 FSi Comfortline Plus,2006,256000,Yarı Otomatik,Benzin,Hatchback/5,1598,115,Önden Çekiş,295000
Volkswagen,Golf,1.6 TDi BlueMotion Highline,2013,174000,Yarı Otomatik,Dizel,Hatchback/5,1598,105,Önden Çekiş,535000
Volkswagen,Polo,1.4 Trendline,2008,157500,Düz,LPG & Benzin,Hatchback/5,1390,80,Önden Çekiş,277000
Volkswagen,Passat,1.6 TDi BlueMotion Highline,2016,82000,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,1125000
Volkswagen,Bora,1.6 Comfortline,2002,282000,Düz,LPG & Benzin,Sedan,1595,105,Önden Çekiş,260000
Volkswagen,Jetta,1.6 Midline,2007,243000,Otomatik,LPG & Benzin,Sedan,1595,102,Önden Çekiş,285000
Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2015,205000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,640000
Volkswagen,Golf,1.0 TSi Highline,2022,1001,Yarı Otomatik,Benzin,Hatchback/5,999,115,Önden Çekiş,1055000
Volkswagen,Jetta,1.6 TDi Comfortline,2013,113000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,515000
Volkswagen,Golf,1.6 FSi Comfortline,2004,237000,Düz,Benzin,Hatchback/5,1598,115,Önden Çekiş,245000
Volkswagen,Jetta,1.2 TSi Comfortline,2014,99000,Düz,Benzin,Sedan,1197,105,Önden Çekiş,495000
Volkswagen,Passat,1.6 TDi BlueMotion Exclusive,2013,270000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,550000
Volkswagen,Golf,1.6 TDi Trendline,2010,305000,Düz,Dizel,Hatchback/5,1598,105,Önden Çekiş,266000
Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,2017,96000,Otomatik,Benzin,Sedan,1400,113,Önden Çekiş,737750
Volkswagen,Golf,1.6 Comfortline,2005,154000,Düz,LPG & Benzin,Hatchback/5,1595,105,Önden Çekiş,257000
Volkswagen,Polo,1.4 TDi Comfortline,2014,109000,Yarı Otomatik,Dizel,Hatchback/5,1422,90,Önden Çekiş,462000
Volkswagen,Bora,1.6 Pacific,2004,312000,Otomatik,LPG & Benzin,Sedan,1595,102,Önden Çekiş,233000
Volkswagen,Bora,1.9 TDi Pacific,2004,310000,Düz,Dizel,Sedan,1896,90,Önden Çekiş,215000
Volkswagen,Polo,1.6,1997,273000,Düz,LPG & Benzin,Sedan,1598,75,Önden Çekiş,160000
Volkswagen,Golf,1.2 TSi Comfortline,2016,83000,Düz,Benzin,Hatchback/5,1197,110,Önden Çekiş,562000
Volkswagen,Bora,1.6 Comfortline,2000,280000,Düz,LPG & Benzin,Sedan,1595,101,Önden Çekiş,234999
Volkswagen,Polo,1.4 Trendline,2000,213500,Düz,LPG & Benzin,Hatchback/3,1390,75,Önden Çekiş,195000
Volkswagen,Golf,1.6 TDi Comfortline,2014,90000,Yarı Otomatik,Dizel,Hatchback/5,1598,105,Önden Çekiş,610000
Volkswagen,Golf,1.6 Pacific,2003,245000,Düz,LPG & Benzin,Hatchback/5,1595,105,Önden Çekiş,255000
Volkswagen,Passat,1.5 TSi Business,2020,22500,Yarı Otomatik,Benzin,Sedan,1500,138,Önden Çekiş,1400000
Volkswagen,Passat,1.5 TSi Elegance,2020,40000,Yarı Otomatik,Benzin,Sedan,1498,150,Önden Çekiş,1400000
Volkswagen,Passat,1.5 TSi Elegance,2021,37000,Yarı Otomatik,Benzin,Sedan,1498,150,Önden Çekiş,1375000
Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2015,164000,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,695000
Volkswagen,Jetta,1.6 TDi Comfortline,2011,202000,Düz,Dizel,Sedan,1598,105,Önden Çekiş,415000
Volkswagen,Bora,1.6 Pacific,2003,242000,Düz,Benzin,Sedan,1595,105,Önden Çekiş,260000
Volkswagen,Golf,1.6 TDi BlueMotion Highline,2017,50500,Düz,Dizel,Hatchback/5,1598,115,Önden Çekiş,815500
Volkswagen,Polo,1.4 Comfortline,2005,263000,Düz,LPG & Benzin,Hatchback/3,1390,75,Önden Çekiş,275000
Volkswagen,Jetta,1.6 TDi Comfortline,2013,166000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,470000
Volkswagen,Jetta,1.4 TSi BlueMotion Highline,2016,147000,Düz,Benzin,Sedan,1395,125,Önden Çekiş,625000
Volkswagen,Golf,1.6 TDi BlueMotion Highline,2017,40250,Yarı Otomatik,Dizel,Hatchback/5,1598,115,Önden Çekiş,850000
Volkswagen,Polo,1.6 TDi Comfortline,2012,157000,Düz,Dizel,Hatchback/5,1598,90,Önden Çekiş,325000
Volkswagen,Golf,1.4 TSi Comfortline,2014,125000,Yarı Otomatik,Benzin,Hatchback/5,1395,122,Önden Çekiş,585000
Volkswagen,Jetta,1.4 TSi Comfortline,2014,122000,Düz,Benzin,Sedan,1390,122,Önden Çekiş,521000
Volkswagen,Golf,1.4 TSi Highline,2018,56000,Yarı Otomatik,Benzin,Hatchback/5,1395,125,Önden Çekiş,850000
Volkswagen,Polo,1.6,1998,253000,Düz,LPG & Benzin,Hatchback/3,1598,75,Önden Çekiş,170000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016,106000,Düz,Dizel,Sedan,1598,120,Önden Çekiş,730000
Volkswagen,Passat,1.9 TDi Comfortline,2003,302000,Otomatik,Dizel,Sedan,1896,130,Önden Çekiş,275000
Volkswagen,Jetta,1.6 TDi Comfortline,2013,186000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,520000
Volkswagen,Jetta,1.6 TDi Comfortline,2011,161000,Otomatik,Dizel,Sedan,1500,113,Önden Çekiş,455000
Volkswagen,Jetta,1.6 FSi Comfortline,2006,361500,Düz,LPG & Benzin,Sedan,1598,115,Önden Çekiş,270000
Volkswagen,Jetta,1.6 TDi Highline,2015,160000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,585000
Volkswagen,Golf,1.0 eTSI Life,2022,7900,Yarı Otomatik,Hibrit,Hatchback/5,999,110,Önden Çekiş,970000
Volkswagen,Golf,1.4 TSi Comfortline,2010,215000,Düz,Benzin,Hatchback/5,1390,122,Önden Çekiş,315000
Volkswagen,Golf,1.6 TDi BlueMotion Highline,2015,130000,Yarı Otomatik,Dizel,Hatchback/5,1598,110,Önden Çekiş,665000
Volkswagen,Golf,1.6 TDi Comfortline,2012,170000,Yarı Otomatik,Dizel,Hatchback/5,1598,105,Önden Çekiş,427000
Volkswagen,Bora,1.6 Pacific,2003,242000,Düz,LPG & Benzin,Sedan,1595,105,Önden Çekiş,239990
Volkswagen,Golf,1.2 TSi Comfortline,2016,110798,Düz,Benzin,Hatchback/5,1197,105,Önden Çekiş,564900
Volkswagen,Golf,1.6 TDi BlueMotion Highline,2019,11000,Yarı Otomatik,Dizel,Hatchback/5,1598,115,Önden Çekiş,1199000
Volkswagen,Golf,1.6 Trendline,2010,162000,Otomatik,Benzin,Hatchback/5,1595,102,Önden Çekiş,402000
Volkswagen,Jetta,1.4 TSi Highline,2012,238000,Düz,Benzin,Sedan,1390,122,Önden Çekiş,415000
Volkswagen,Golf,1.9 TDi Tour,2008,300000,Düz,Dizel,Hatchback/5,1896,105,Önden Çekiş,295000
Volkswagen,Bora,1.6 Trendline,2001,145000,Düz,LPG & Benzin,Sedan,1595,105,Önden Çekiş,290000
Volkswagen,Passat,1.8 T Highline,2000,350000,Düz,LPG & Benzin,Sedan,1781,150,Önden Çekiş,225000
Volkswagen,Polo,1.4 Trendline,2000,131000,Düz,Benzin,Hatchback/5,1390,100,Önden Çekiş,210000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015,109000,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,925000
Volkswagen,Polo,1-Jun,1997,173000,Düz,Benzin,Hatchback/5,1598,75,Önden Çekiş,182000
Volkswagen,Polo,1.4 Trendline,2009,79000,Düz,Benzin,Hatchback/5,1390,80,Önden Çekiş,350000
Volkswagen,Golf,1.4 TSi Comfortline,2015,92000,Yarı Otomatik,Benzin,Hatchback/5,1395,125,Önden Çekiş,650000
Volkswagen,Jetta,1.6 TDi Comfortline,2014,138000,Düz,Dizel,Sedan,1598,105,Önden Çekiş,493000
Volkswagen,Golf,1.6 FSi Goal,2006,241000,Düz,Benzin,Hatchback/5,1598,115,Önden Çekiş,295000
Volkswagen,Jetta,1.4 TSi Comfortline,2013,118000,Düz,Benzin,Sedan,1390,122,Önden Çekiş,460000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016,104000,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,850000
Volkswagen,Golf,1.4 TSi Comfortline,2014,157000,Düz,Benzin,Hatchback/5,1395,122,Önden Çekiş,505000
Volkswagen,Bora,1.6 Pacific,2004,274000,Düz,LPG & Benzin,Sedan,1595,105,Önden Çekiş,230000
Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2015,114000,Yarı Otomatik,Dizel,Hatchback/5,1598,110,Önden Çekiş,613500
Volkswagen,Polo,1.2 TSi Comfortline,2016,126000,Yarı Otomatik,Benzin,Hatchback/5,1197,90,Önden Çekiş,460000
Volkswagen,Polo,1.4 Chrome Edition,2013,129000,Düz,LPG & Benzin,Hatchback/5,1390,85,Önden Çekiş,398500
Volkswagen,Jetta,1.6 TDi Comfortline,2012,233000,Düz,Dizel,Sedan,1598,105,Önden Çekiş,410000
Volkswagen,Jetta,1.6 TDi Exclusive,2011,224000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,305000
Volkswagen,Jetta,1.6 TDi Trendline,2012,224000,Düz,Dizel,Sedan,1598,105,Önden Çekiş,450000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2017,99600,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,829500
Volkswagen,Jetta,1.6 TDi Comfortline,2014,185000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,505000
Volkswagen,Jetta,1.6 TDi Trendline,2015,139000,Düz,Dizel,Sedan,1598,105,Önden Çekiş,534000
Volkswagen,Jetta,1.2 TSi BlueMotion Comfortline,2017,23500,Düz,Benzin,Sedan,1197,105,Önden Çekiş,655000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013,255000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,470000
Volkswagen,Polo,1.4 TDi Trendline,2016,131000,Düz,Dizel,Hatchback/5,1422,75,Önden Çekiş,305000
Volkswagen,Passat,1.8 T Highline,1998,303500,Otomatik,LPG & Benzin,Sedan,1781,150,Önden Çekiş,220000
Volkswagen,Passat Variant,1.4 TSi BlueMotion Comfortline,2015,168400,Düz,Benzin,Station wagon,1395,125,Önden Çekiş,600000
Volkswagen,Golf,1.4 TSi Comfortline,2014,160000,Yarı Otomatik,Benzin,Hatchback/5,1395,122,Önden Çekiş,546000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016,159000,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,785000
Volkswagen,Jetta,1.2 TSi Comfortline,2011,335000,Düz,Benzin,Sedan,1197,105,Önden Çekiş,375000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013,219000,Düz,Dizel,Station wagon,1598,105,Önden Çekiş,450000
Volkswagen,Jetta,1.2 TSi Comfortline,2013,270000,Düz,Benzin,Sedan,1197,105,Önden Çekiş,357000
Volkswagen,Passat,1.6 Trendline,2003,307000,Düz,LPG & Benzin,Sedan,1595,102,Önden Çekiş,255000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015,115000,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,775000
Volkswagen,Polo,1.2 TDi Trendline,2013,164000,Düz,Dizel,Hatchback/5,1199,75,Önden Çekiş,320000
Volkswagen,Jetta,1.6 Midline,2006,309000,Düz,LPG & Benzin,Sedan,1595,102,Önden Çekiş,265000
Volkswagen,Polo,1.4 Comfortline,2011,280000,Düz,Benzin,Hatchback/5,1390,85,Önden Çekiş,256000
Volkswagen,New Beetle,1.6 TDi Design,2014,170000,Yarı Otomatik,Dizel,Hatchback/3,1598,105,Önden Çekiş,585000
Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2017,166000,Yarı Otomatik,Dizel,Hatchback/5,1598,115,Önden Çekiş,544000
Volkswagen,Passat,2.0 TDi Exclusive,2008,266000,Yarı Otomatik,Dizel,Sedan,1968,140,Önden Çekiş,380000
Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2018,74000,Yarı Otomatik,Dizel,Hatchback/5,1598,115,Önden Çekiş,799000
Volkswagen,Jetta,1.2 TSi Trendline,2012,150000,Yarı Otomatik,Benzin,Sedan,1197,105,Önden Çekiş,330000
Volkswagen,Golf,1.6 Primeline,2009,174000,Yarı Otomatik,Benzin,Hatchback/5,1595,102,Önden Çekiş,375000
Volkswagen,Golf,1.6 TDi BlueMotion Highline,2018,89000,Yarı Otomatik,Dizel,Hatchback/5,1598,115,Önden Çekiş,843000
Volkswagen,Polo,1.4 Comfortline,2011,173400,Düz,LPG & Benzin,Hatchback/5,1390,85,Önden Çekiş,358000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015,129000,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,749000
Volkswagen,Polo,1.6 Classic,1997,54186,Düz,LPG & Benzin,Sedan,1595,100,Önden Çekiş,145000
Volkswagen,Polo,1.2 TDi Trendline,2013,207000,Düz,Dizel,Hatchback/5,1199,75,Önden Çekiş,295000
Volkswagen,Golf,1.2 TSi Midline Plus,2014,57000,Yarı Otomatik,Benzin,Hatchback/5,1197,105,Önden Çekiş,630000
Volkswagen,Jetta,1.6 TDi Comfortline,2015,100000,Düz,Dizel,Sedan,1598,105,Önden Çekiş,570000
Volkswagen,Passat,2.0 TDi Exclusive,2008,350000,Yarı Otomatik,Dizel,Sedan,1968,140,Önden Çekiş,380000
Volkswagen,Golf,1.6 Trendline,2009,230000,Yarı Otomatik,Benzin,Hatchback/5,1595,102,Önden Çekiş,335000
Volkswagen,Polo,1.2 TDi Trendline,2014,166000,Düz,Dizel,Hatchback/5,1199,75,Önden Çekiş,335000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2017,110000,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,787000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2018,198000,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,812500
Volkswagen,Golf,1.6 Comfortline,2001,227900,Düz,LPG & Benzin,Hatchback/5,1595,105,Önden Çekiş,249000
Volkswagen,Jetta,1.2 TSi BlueMotion Comfortline,2017,87000,Düz,Benzin,Sedan,1197,105,Önden Çekiş,618000
Volkswagen,Polo,1.4 Comfortline,2006,192000,Düz,Benzin,Hatchback/5,1390,75,Önden Çekiş,250000
Volkswagen,Jetta,1.6 TDi Comfortline,2012,137000,Düz,Dizel,Sedan,1598,105,Önden Çekiş,495000
Volkswagen,Golf,1.6 TDi BlueMotion Midline Plus,2015,215000,Düz,Dizel,Hatchback/5,1598,90,Önden Çekiş,435000
Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2012,195000,Yarı Otomatik,Dizel,Hatchback/5,1598,105,Önden Çekiş,485000
Volkswagen,Polo,1.6 TDi Comfortline,2010,301000,Düz,Dizel,Hatchback/5,1598,90,Önden Çekiş,295000
Volkswagen,Passat,1.4 TSi BlueMotion Trendline,2017,55000,Düz,Benzin,Sedan,1395,125,Önden Çekiş,735000
Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2019,113000,Yarı Otomatik,Dizel,Hatchback/5,1598,115,Önden Çekiş,745500
Volkswagen,Passat,1.6 TDi BlueMotion Impression,2019,82000,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,870000
Volkswagen,Jetta,1.6 Comfortline,2006,404000,Otomatik,LPG & Benzin,Sedan,1595,102,Önden Çekiş,325000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2017,75200,Düz,Dizel,Sedan,1598,120,Önden Çekiş,860000
Volkswagen,Golf,1.4 TSi Comfortline,2014,80000,Düz,Benzin,Hatchback/5,1395,122,Önden Çekiş,525000
Volkswagen,Polo,1.2 TDi BlueMotion,2012,199850,Düz,Dizel,Hatchback/3,1199,75,Önden Çekiş,355000
Volkswagen,Passat,1.6 Trendline,2004,165000,Düz,LPG & Benzin,Sedan,1595,102,Önden Çekiş,285500
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013,235000,Yarı Otomatik,Dizel,Sedan,1598,105,Önden Çekiş,510000
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015,153000,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,670000
Volkswagen,Passat,1.8 Comfortline,1999,244000,Düz,LPG & Benzin,Sedan,1781,125,Önden Çekiş,230000
Volkswagen,Passat,1.6 TDi BlueMotion Highline,2016,164000,Yarı Otomatik,Dizel,Sedan,1598,120,Önden Çekiş,800000
Volkswagen,Polo,1.6 Classic,2000,350000,Düz,LPG & Benzin,Sedan,1595,100,Önden Çekiş,140000
Volkswagen,Bora,1.6 Pacific,2004,281000,Düz,LPG & Benzin,Sedan,1595,105,Önden Çekiş,268000
Volkswagen,Polo,1.6 Classic,1997,310000,Düz,LPG & Benzin,Sedan,1595,100,Önden Çekiş,160000
